시간,전일유입량,저수량(현재),전일방류량(본댐),저수량차이,2일전유입량,3일전유입량,4일전유입량,5일전유입량,6일전유입량,7일전유입량,당일유입량,1일후유입량,2일후유입량,평균기온(°C),1일전평균기온(°C),2일전평균기온(°C),3일전평균기온(°C),4일전평균기온(°C),5일전평균기온(°C),6일전평균기온(°C),7일전평균기온(°C),평균강수량(mm),1일전평균강수량(mm),2일전평균강수량(mm),3일전평균강수량(mm),4일전평균강수량(mm),5일전평균강수량(mm),6일전평균강수량(mm),7일전평균강수량(mm),평균습도(%),1일전평균습도(%),2일전평균습도(%),3일전평균습도(%),4일전평균습도(%),5일전평균습도(%),6일전평균습도(%),7일전평균습도(%),1일후평균강수량(mm),2일후평균강수량(mm),3일후평균강수량(mm)
2013-09-19,13.8,376.0,11.9,-101.3,13.9,17.5,34.2,87.6,11.0,11.0,8.9,9.4,8.6,21.425,21.54583333,20.2,20.75,22.02916667,22.37916667,24.79166667,21.60416667,0.046812749,0.037250996,0.027689243,0.01812749,0.008565737,4.672622012,1.46875,0.340029762,74.70833333,73.25,70.20833333,68.29166667,72.70833333,87.58333333,76.66666667,86.16666667,0.056374502,0.065936255,0.075498008
2013-09-20,8.9,376.0,8.9,-102.0,13.8,13.9,17.5,34.2,87.6,11.0,9.4,8.6,8.6,21.72916667,21.425,21.54583333,20.2,20.75,22.02916667,22.37916667,24.79166667,0.056374502,0.046812749,0.037250996,0.027689243,0.01812749,0.008565737,4.672622012,1.46875,75.125,74.70833333,73.25,70.20833333,68.29166667,72.70833333,87.58333333,76.66666667,0.065936255,0.075498008,0.085059761
2013-09-21,9.4,375.7,14.9,-102.7,8.9,13.8,13.9,17.5,34.2,87.6,8.6,8.6,6.6,22.4,21.72916667,21.425,21.54583333,20.2,20.75,22.02916667,22.37916667,0.065936255,0.056374502,0.046812749,0.037250996,0.027689243,0.01812749,0.008565737,4.672622012,74.29166667,75.125,74.70833333,73.25,70.20833333,68.29166667,72.70833333,87.58333333,0.075498008,0.085059761,0.094621514
2013-09-22,8.6,375.4,10.5,-103.0,9.4,8.9,13.8,13.9,17.5,34.2,8.6,6.6,8.6,21.54583333,22.4,21.72916667,21.425,21.54583333,20.2,20.75,22.02916667,0.075498008,0.065936255,0.056374502,0.046812749,0.037250996,0.027689243,0.01812749,0.008565737,73.79166667,74.29166667,75.125,74.70833333,73.25,70.20833333,68.29166667,72.70833333,0.085059761,0.094621514,0.135122289
2013-09-23,8.6,375.3,10.5,-103.8,8.6,9.4,8.9,13.8,13.9,17.5,6.6,8.6,6.6,20.99166667,21.54583333,22.4,21.72916667,21.425,21.54583333,20.2,20.75,0.085059761,0.075498008,0.065936255,0.056374502,0.046812749,0.037250996,0.027689243,0.01812749,72.375,73.79166667,74.29166667,75.125,74.70833333,73.25,70.20833333,68.29166667,0.094621514,0.135122289,0.215
2013-09-24,6.6,375.0,10.4,-106.0,8.6,8.6,9.4,8.9,13.8,13.9,8.6,6.6,6.8,22.0625,20.99166667,21.54583333,22.4,21.72916667,21.425,21.54583333,20.2,0.094621514,0.085059761,0.075498008,0.065936255,0.056374502,0.046812749,0.037250996,0.027689243,77.875,72.375,73.79166667,74.29166667,75.125,74.70833333,73.25,70.20833333,0.135122289,0.215,0.295
2013-09-25,8.6,374.8,10.5,-106.59999999999997,6.6,8.6,8.6,9.4,8.9,13.8,6.6,6.8,6.6,21.17083333,22.0625,20.99166667,21.54583333,22.4,21.72916667,21.425,21.54583333,0.135122289,0.094621514,0.085059761,0.075498008,0.065936255,0.056374502,0.046812749,0.037250996,68.75,77.875,72.375,73.79166667,74.29166667,75.125,74.70833333,73.25,0.215,0.295,0.373611111
2013-09-26,6.6,374.5,10.4,-106.3,8.6,6.6,8.6,8.6,9.4,8.9,6.8,6.6,6.7,17.525,21.17083333,22.0625,20.99166667,21.54583333,22.4,21.72916667,21.425,0.215,0.135122289,0.094621514,0.085059761,0.075498008,0.065936255,0.056374502,0.046812749,63.5,68.75,77.875,72.375,73.79166667,74.29166667,75.125,74.70833333,0.295,0.373611111,1.625
2013-09-27,6.8,374.2,10.5,-106.40000000000003,6.6,8.6,6.6,8.6,8.6,9.4,6.6,6.7,32.8,16.57083333,17.525,21.17083333,22.0625,20.99166667,21.54583333,22.4,21.72916667,0.295,0.215,0.135122289,0.094621514,0.085059761,0.075498008,0.065936255,0.056374502,66.875,63.5,68.75,77.875,72.375,73.79166667,74.29166667,75.125,0.373611111,1.625,3.2625
2013-09-28,6.6,373.6,10.4,-106.7,6.8,6.6,8.6,6.6,8.6,8.6,6.7,32.8,60.0,18.4125,16.57083333,17.525,21.17083333,22.0625,20.99166667,21.54583333,22.4,0.373611111,0.295,0.215,0.135122289,0.094621514,0.085059761,0.075498008,0.065936255,75.54166667,66.875,63.5,68.75,77.875,72.375,73.79166667,74.29166667,1.625,3.2625,0.47192029
2013-09-29,6.7,374.1,10.5,-105.79999999999995,6.6,6.8,6.6,8.6,6.6,8.6,32.8,60.0,26.0,18.6125,18.4125,16.57083333,17.525,21.17083333,22.0625,20.99166667,21.54583333,1.625,0.373611111,0.295,0.215,0.135122289,0.094621514,0.085059761,0.075498008,91.16666667,75.54166667,66.875,63.5,68.75,77.875,72.375,73.79166667,3.2625,0.47192029,0.500660355
2013-09-30,32.8,378.2,10.5,-104.7,6.7,6.6,6.8,6.6,8.6,6.6,60.0,26.0,26.0,22.05,18.6125,18.4125,16.57083333,17.525,21.17083333,22.0625,20.99166667,3.2625,1.625,0.373611111,0.295,0.215,0.135122289,0.094621514,0.085059761,81.41666667,91.16666667,75.54166667,66.875,63.5,68.75,77.875,72.375,0.47192029,0.500660355,0.440860215
2013-10-01,60.0,380.6,10.7,-102.29999999999995,32.8,6.7,6.6,6.8,6.6,8.6,26.0,26.0,18.5,21.4,22.05,18.6125,18.4125,16.57083333,17.525,21.17083333,22.0625,0.47192029,3.2625,1.625,0.373611111,0.295,0.215,0.135122289,0.094621514,78.375,81.41666667,91.16666667,75.54166667,66.875,63.5,68.75,77.875,0.500660355,0.440860215,0.389247312
2013-10-02,26.0,381.9,11.0,-100.40000000000003,60.0,32.8,6.7,6.6,6.8,6.6,26.0,18.5,14.8,20.63333333,21.4,22.05,18.6125,18.4125,16.57083333,17.525,21.17083333,0.500660355,0.47192029,3.2625,1.625,0.373611111,0.295,0.215,0.135122289,76.54166667,78.375,81.41666667,91.16666667,75.54166667,66.875,63.5,68.75,0.440860215,0.389247312,0.337634409
2013-10-03,26.0,382.7,11.0,-98.7,26.0,60.0,32.8,6.7,6.6,6.8,18.5,14.8,12.9,15.51666667,20.63333333,21.4,22.05,18.6125,18.4125,16.57083333,17.525,0.440860215,0.500660355,0.47192029,3.2625,1.625,0.373611111,0.295,0.215,73.70833333,76.54166667,78.375,81.41666667,91.16666667,75.54166667,66.875,63.5,0.389247312,0.337634409,0.343705197
2013-10-04,18.5,383.3,11.0,-97.09999999999997,26.0,26.0,60.0,32.8,6.7,6.6,14.8,12.9,12.9,14.92916667,15.51666667,20.63333333,21.4,22.05,18.6125,18.4125,16.57083333,0.389247312,0.440860215,0.500660355,0.47192029,3.2625,1.625,0.373611111,0.295,72.5,73.70833333,76.54166667,78.375,81.41666667,91.16666667,75.54166667,66.875,0.337634409,0.343705197,1.393055556
2013-10-05,14.8,383.3,11.0,-96.2,18.5,26.0,26.0,60.0,32.8,6.7,12.9,12.9,13.1,16.95,14.92916667,15.51666667,20.63333333,21.4,22.05,18.6125,18.4125,0.337634409,0.389247312,0.440860215,0.500660355,0.47192029,3.2625,1.625,0.373611111,75.625,72.5,73.70833333,76.54166667,78.375,81.41666667,91.16666667,75.54166667,0.343705197,1.393055556,2.0
2013-10-06,12.9,383.5,11.0,-94.89999999999998,14.8,18.5,26.0,26.0,60.0,32.8,12.9,13.1,33.2,20.96666667,16.95,14.92916667,15.51666667,20.63333333,21.4,22.05,18.6125,0.343705197,0.337634409,0.389247312,0.440860215,0.500660355,0.47192029,3.2625,1.625,77.08333333,75.625,72.5,73.70833333,76.54166667,78.375,81.41666667,91.16666667,1.393055556,2.0,0.269324713
2013-10-07,12.9,383.7,11.0,-93.60000000000002,12.9,14.8,18.5,26.0,26.0,60.0,13.1,33.2,47.6,23.09583333,20.96666667,16.95,14.92916667,15.51666667,20.63333333,21.4,22.05,1.393055556,0.343705197,0.337634409,0.389247312,0.440860215,0.500660355,0.47192029,3.2625,76.04166667,77.08333333,75.625,72.5,73.70833333,76.54166667,78.375,81.41666667,2.0,0.269324713,2.441197886
2013-10-08,13.1,384.4,11.2,-91.8,12.9,12.9,14.8,18.5,26.0,26.0,33.2,47.6,45.7,20.9125,23.09583333,20.96666667,16.95,14.92916667,15.51666667,20.63333333,21.4,2.0,1.393055556,0.343705197,0.337634409,0.389247312,0.440860215,0.500660355,0.47192029,89.83333333,76.04166667,77.08333333,75.625,72.5,73.70833333,76.54166667,78.375,0.269324713,2.441197886,0.034322034
2013-10-09,33.2,387.8,10.6,-87.39999999999998,13.1,12.9,12.9,14.8,18.5,26.0,47.6,45.7,45.8,19.97083333,20.9125,23.09583333,20.96666667,16.95,14.92916667,15.51666667,20.63333333,0.269324713,2.0,1.393055556,0.343705197,0.337634409,0.389247312,0.440860215,0.500660355,81.33333333,89.83333333,76.04166667,77.08333333,75.625,72.5,73.70833333,76.54166667,2.441197886,0.034322034,0.095338983
2013-10-10,47.6,390.0,11.0,-84.5,33.2,13.1,12.9,12.9,14.8,18.5,45.7,45.8,28.3,19.33333333,19.97083333,20.9125,23.09583333,20.96666667,16.95,14.92916667,15.51666667,2.441197886,0.269324713,2.0,1.393055556,0.343705197,0.337634409,0.389247312,0.440860215,89.79166667,81.33333333,89.83333333,76.04166667,77.08333333,75.625,72.5,73.70833333,0.034322034,0.095338983,0.156355932
2013-10-11,45.7,393.8,11.0,-80.0,47.6,33.2,13.1,12.9,12.9,14.8,45.8,28.3,24.5,19.34166667,19.33333333,19.97083333,20.9125,23.09583333,20.96666667,16.95,14.92916667,0.034322034,2.441197886,0.269324713,2.0,1.393055556,0.343705197,0.337634409,0.389247312,65.375,89.79166667,81.33333333,89.83333333,76.04166667,77.08333333,75.625,72.5,0.095338983,0.156355932,0.217372881
2013-10-12,45.8,395.7,10.9,-78.30000000000001,45.7,47.6,33.2,13.1,12.9,12.9,28.3,24.5,18.7,14.19583333,19.34166667,19.33333333,19.97083333,20.9125,23.09583333,20.96666667,16.95,0.095338983,0.034322034,2.441197886,0.269324713,2.0,1.393055556,0.343705197,0.337634409,63.20833333,65.375,89.79166667,81.33333333,89.83333333,76.04166667,77.08333333,75.625,0.156355932,0.217372881,0.240609351
2013-10-13,28.3,397.0,10.9,-76.39999999999998,45.8,45.7,47.6,33.2,13.1,12.9,24.5,18.7,18.7,14.2875,14.19583333,19.34166667,19.33333333,19.97083333,20.9125,23.09583333,20.96666667,0.156355932,0.095338983,0.034322034,2.441197886,0.269324713,2.0,1.393055556,0.343705197,71.45833333,63.20833333,65.375,89.79166667,81.33333333,89.83333333,76.04166667,77.08333333,0.217372881,0.240609351,0.041193182
2013-10-14,24.5,397.9,11.0,-74.60000000000002,28.3,45.8,45.7,47.6,33.2,13.1,18.7,18.7,14.9,15.97916667,14.2875,14.19583333,19.34166667,19.33333333,19.97083333,20.9125,23.09583333,0.217372881,0.156355932,0.095338983,0.034322034,2.441197886,0.269324713,2.0,1.393055556,77.625,71.45833333,63.20833333,65.375,89.79166667,81.33333333,89.83333333,76.04166667,0.240609351,0.041193182,0.109375
2013-10-15,18.7,398.7,11.0,-73.0,24.5,28.3,45.8,45.7,47.6,33.2,18.7,14.9,12.9,16.0,15.97916667,14.2875,14.19583333,19.34166667,19.33333333,19.97083333,20.9125,0.240609351,0.217372881,0.156355932,0.095338983,0.034322034,2.441197886,0.269324713,2.0,74.0,77.625,71.45833333,63.20833333,65.375,89.79166667,81.33333333,89.83333333,0.041193182,0.109375,0.177556818
2013-10-16,18.7,399.2,11.0,-71.60000000000002,18.7,24.5,28.3,45.8,45.7,47.6,14.9,12.9,9.1,11.675,16.0,15.97916667,14.2875,14.19583333,19.34166667,19.33333333,19.97083333,0.041193182,0.240609351,0.217372881,0.156355932,0.095338983,0.034322034,2.441197886,0.269324713,57.04166667,74.0,77.625,71.45833333,63.20833333,65.375,89.79166667,81.33333333,0.109375,0.177556818,0.245738636
2013-10-17,14.9,399.3,11.0,-70.80000000000001,18.7,18.7,24.5,28.3,45.8,45.7,12.9,9.1,9.1,10.28333333,11.675,16.0,15.97916667,14.2875,14.19583333,19.34166667,19.33333333,0.109375,0.041193182,0.240609351,0.217372881,0.156355932,0.095338983,0.034322034,2.441197886,74.95833333,57.04166667,74.0,77.625,71.45833333,63.20833333,65.375,89.79166667,0.177556818,0.245738636,0.313920455
2013-10-18,12.9,399.3,11.0,-69.69999999999999,14.9,18.7,18.7,24.5,28.3,45.8,9.1,9.1,14.8,12.26666667,10.28333333,11.675,16.0,15.97916667,14.2875,14.19583333,19.34166667,0.177556818,0.109375,0.041193182,0.240609351,0.217372881,0.156355932,0.095338983,0.034322034,74.75,74.95833333,57.04166667,74.0,77.625,71.45833333,63.20833333,65.375,0.245738636,0.313920455,0.382102273
2013-10-19,9.1,399.1,11.0,-69.0,12.9,14.9,18.7,18.7,24.5,28.3,9.1,14.8,5.2,13.28333333,12.26666667,10.28333333,11.675,16.0,15.97916667,14.2875,14.19583333,0.245738636,0.177556818,0.109375,0.041193182,0.240609351,0.217372881,0.156355932,0.095338983,78.375,74.75,74.95833333,57.04166667,74.0,77.625,71.45833333,63.20833333,0.313920455,0.382102273,0.450284091
2013-10-20,9.1,399.3,11.1,-67.69999999999999,9.1,12.9,14.9,18.7,18.7,24.5,14.8,5.2,11.0,16.55,13.28333333,12.26666667,10.28333333,11.675,16.0,15.97916667,14.2875,0.313920455,0.245738636,0.177556818,0.109375,0.041193182,0.240609351,0.217372881,0.156355932,73.41666667,78.375,74.75,74.95833333,57.04166667,74.0,77.625,71.45833333,0.382102273,0.450284091,0.518465909
2013-10-21,14.8,399.1,11.0,-67.0,9.1,9.1,12.9,14.9,18.7,18.7,5.2,11.0,9.0,14.89166667,16.55,13.28333333,12.26666667,10.28333333,11.675,16.0,15.97916667,0.382102273,0.313920455,0.245738636,0.177556818,0.109375,0.041193182,0.240609351,0.217372881,75.70833333,73.41666667,78.375,74.75,74.95833333,57.04166667,74.0,77.625,0.450284091,0.518465909,0.586647727
2013-10-22,5.2,399.0,11.0,-66.30000000000001,14.8,9.1,9.1,12.9,14.9,18.7,11.0,9.0,7.1,14.1125,14.89166667,16.55,13.28333333,12.26666667,10.28333333,11.675,16.0,0.450284091,0.382102273,0.313920455,0.245738636,0.177556818,0.109375,0.041193182,0.240609351,71.20833333,75.70833333,73.41666667,78.375,74.75,74.95833333,57.04166667,74.0,0.518465909,0.586647727,0.654829545
2013-10-23,11.0,398.8,11.0,-65.59999999999997,5.2,14.8,9.1,9.1,12.9,14.9,9.0,7.1,5.2,14.4375,14.1125,14.89166667,16.55,13.28333333,12.26666667,10.28333333,11.675,0.518465909,0.450284091,0.382102273,0.313920455,0.245738636,0.177556818,0.109375,0.041193182,73.375,71.20833333,75.70833333,73.41666667,78.375,74.75,74.95833333,57.04166667,0.586647727,0.654829545,0.723011364
2013-10-24,9.0,398.6,11.0,-64.89999999999998,11.0,5.2,14.8,9.1,9.1,12.9,7.1,5.2,5.2,13.97083333,14.4375,14.1125,14.89166667,16.55,13.28333333,12.26666667,10.28333333,0.586647727,0.518465909,0.450284091,0.382102273,0.313920455,0.245738636,0.177556818,0.109375,74.75,73.375,71.20833333,75.70833333,73.41666667,78.375,74.75,74.95833333,0.654829545,0.723011364,0.791193182
2013-10-25,7.1,398.1,11.0,-64.29999999999995,9.0,11.0,5.2,14.8,9.1,9.1,5.2,5.2,7.1,10.825,13.97083333,14.4375,14.1125,14.89166667,16.55,13.28333333,12.26666667,0.654829545,0.586647727,0.518465909,0.450284091,0.382102273,0.313920455,0.245738636,0.177556818,61.75,74.75,73.375,71.20833333,75.70833333,73.41666667,78.375,74.75,0.723011364,0.791193182,0.859375
2013-10-26,5.2,397.6,11.0,-63.89999999999998,7.1,9.0,11.0,5.2,14.8,9.1,5.2,7.1,5.2,9.045833333,10.825,13.97083333,14.4375,14.1125,14.89166667,16.55,13.28333333,0.723011364,0.654829545,0.586647727,0.518465909,0.450284091,0.382102273,0.313920455,0.245738636,71.08333333,61.75,74.75,73.375,71.20833333,75.70833333,73.41666667,78.375,0.791193182,0.859375,0.927556818
2013-10-27,5.2,397.3,11.0,-62.89999999999998,5.2,7.1,9.0,11.0,5.2,14.8,7.1,5.2,5.2,9.1625,9.045833333,10.825,13.97083333,14.4375,14.1125,14.89166667,16.55,0.791193182,0.723011364,0.654829545,0.586647727,0.518465909,0.450284091,0.382102273,0.313920455,70.70833333,71.08333333,61.75,74.75,73.375,71.20833333,75.70833333,73.41666667,0.859375,0.927556818,0.995738636
2013-10-28,7.1,396.7,11.0,-62.60000000000002,5.2,5.2,7.1,9.0,11.0,5.2,5.2,5.2,5.2,9.875,9.1625,9.045833333,10.825,13.97083333,14.4375,14.1125,14.89166667,0.859375,0.791193182,0.723011364,0.654829545,0.586647727,0.518465909,0.450284091,0.382102273,71.5,70.70833333,71.08333333,61.75,74.75,73.375,71.20833333,75.70833333,0.927556818,0.995738636,1.063920455
2013-10-29,5.2,396.3,11.0,-61.80000000000001,7.1,5.2,5.2,7.1,9.0,11.0,5.2,5.2,5.3,10.54166667,9.875,9.1625,9.045833333,10.825,13.97083333,14.4375,14.1125,0.927556818,0.859375,0.791193182,0.723011364,0.654829545,0.586647727,0.518465909,0.450284091,75.70833333,71.5,70.70833333,71.08333333,61.75,74.75,73.375,71.20833333,0.995738636,1.063920455,1.132102273
2013-10-30,5.2,395.8,11.0,-61.19999999999999,5.2,7.1,5.2,5.2,7.1,9.0,5.2,5.3,4.8,11.1125,10.54166667,9.875,9.1625,9.045833333,10.825,13.97083333,14.4375,0.995738636,0.927556818,0.859375,0.791193182,0.723011364,0.654829545,0.586647727,0.518465909,73.45833333,75.70833333,71.5,70.70833333,71.08333333,61.75,74.75,73.375,1.063920455,1.132102273,1.200284091
2013-10-31,5.2,395.2,11.0,-60.69999999999999,5.2,5.2,7.1,5.2,5.2,7.1,5.3,4.8,4.8,11.4125,11.1125,10.54166667,9.875,9.1625,9.045833333,10.825,13.97083333,1.063920455,0.995738636,0.927556818,0.859375,0.791193182,0.723011364,0.654829545,0.586647727,70.66666667,73.45833333,75.70833333,71.5,70.70833333,71.08333333,61.75,74.75,1.132102273,1.200284091,1.268465909
2013-11-01,5.3,394.6,11.0,-60.39999999999998,5.2,5.2,5.2,7.1,5.2,5.2,4.8,4.8,6.8,12.39583333,11.4125,11.1125,10.54166667,9.875,9.1625,9.045833333,10.825,1.132102273,1.063920455,0.995738636,0.927556818,0.859375,0.791193182,0.723011364,0.654829545,73.91666667,70.66666667,73.45833333,75.70833333,71.5,70.70833333,71.08333333,61.75,1.200284091,1.268465909,1.336647727
2013-11-02,4.8,393.8,14.4,-60.30000000000001,5.3,5.2,5.2,5.2,7.1,5.2,4.8,6.8,2.9,14.64583333,12.39583333,11.4125,11.1125,10.54166667,9.875,9.1625,9.045833333,1.200284091,1.132102273,1.063920455,0.995738636,0.927556818,0.859375,0.791193182,0.723011364,77.66666667,73.91666667,70.66666667,73.45833333,75.70833333,71.5,70.70833333,71.08333333,1.268465909,1.336647727,1.404829545
2013-11-03,4.8,393.2,14.4,-59.80000000000001,4.8,5.3,5.2,5.2,5.2,7.1,6.8,2.9,4.9,15.07083333,14.64583333,12.39583333,11.4125,11.1125,10.54166667,9.875,9.1625,1.268465909,1.200284091,1.132102273,1.063920455,0.995738636,0.927556818,0.859375,0.791193182,74.70833333,77.66666667,73.91666667,70.66666667,73.45833333,75.70833333,71.5,70.70833333,1.336647727,1.404829545,1.47170928
2013-11-04,6.8,392.2,14.4,-59.900000000000034,4.8,4.8,5.3,5.2,5.2,5.2,2.9,4.9,4.8,11.2875,15.07083333,14.64583333,12.39583333,11.4125,11.1125,10.54166667,9.875,1.336647727,1.268465909,1.200284091,1.132102273,1.063920455,0.995738636,0.927556818,0.859375,71.54166667,74.70833333,77.66666667,73.91666667,70.66666667,73.45833333,75.70833333,71.5,1.404829545,1.47170928,1.390151515
2013-11-05,2.9,391.5,14.4,-59.69999999999999,6.8,4.8,4.8,5.3,5.2,5.2,4.9,4.8,4.9,10.325,11.2875,15.07083333,14.64583333,12.39583333,11.4125,11.1125,10.54166667,1.404829545,1.336647727,1.268465909,1.200284091,1.132102273,1.063920455,0.995738636,0.927556818,72.75,71.54166667,74.70833333,77.66666667,73.91666667,70.66666667,73.45833333,75.70833333,1.47170928,1.390151515,1.208333333
2013-11-06,4.9,390.5,14.5,-59.80000000000001,2.9,6.8,4.8,4.8,5.3,5.2,4.8,4.9,3.0,11.4875,10.325,11.2875,15.07083333,14.64583333,12.39583333,11.4125,11.1125,1.47170928,1.404829545,1.336647727,1.268465909,1.200284091,1.132102273,1.063920455,0.995738636,80.75,72.75,71.54166667,74.70833333,77.66666667,73.91666667,70.66666667,73.45833333,1.390151515,1.208333333,2.475378788
2013-11-07,4.8,389.6,14.4,-59.79999999999996,4.9,2.9,6.8,4.8,4.8,5.3,4.9,3.0,8.7,12.90833333,11.4875,10.325,11.2875,15.07083333,14.64583333,12.39583333,11.4125,1.390151515,1.47170928,1.404829545,1.336647727,1.268465909,1.200284091,1.132102273,1.063920455,60.5,80.75,72.75,71.54166667,74.70833333,77.66666667,73.91666667,70.66666667,1.208333333,2.475378788,0.941025641
2013-11-08,4.9,388.8,14.4,-59.5,4.8,4.9,2.9,6.8,4.8,4.8,3.0,8.7,8.5,7.541666667,12.90833333,11.4875,10.325,11.2875,15.07083333,14.64583333,12.39583333,1.208333333,1.390151515,1.47170928,1.404829545,1.336647727,1.268465909,1.200284091,1.132102273,65.125,60.5,80.75,72.75,71.54166667,74.70833333,77.66666667,73.91666667,2.475378788,0.941025641,0.817948718
2013-11-09,3.0,387.8,14.4,-59.5,4.9,4.8,4.9,2.9,6.8,4.8,8.7,8.5,2.5,9.995833333,7.541666667,12.90833333,11.4875,10.325,11.2875,15.07083333,14.64583333,2.475378788,1.208333333,1.390151515,1.47170928,1.404829545,1.336647727,1.268465909,1.200284091,78.0,65.125,60.5,80.75,72.75,71.54166667,74.70833333,77.66666667,0.941025641,0.817948718,0.694871795
2013-11-10,8.7,387.7,14.4,-58.69999999999999,3.0,4.9,4.8,4.9,2.9,6.8,8.5,2.5,4.8,11.67083333,9.995833333,7.541666667,12.90833333,11.4875,10.325,11.2875,15.07083333,0.941025641,2.475378788,1.208333333,1.390151515,1.47170928,1.404829545,1.336647727,1.268465909,54.08333333,78.0,65.125,60.5,80.75,72.75,71.54166667,74.70833333,0.817948718,0.694871795,0.571794872
2013-11-11,8.5,386.8,14.2,-58.30000000000001,8.7,3.0,4.9,4.8,4.9,2.9,2.5,4.8,5.0,5.2375,11.67083333,9.995833333,7.541666667,12.90833333,11.4875,10.325,11.2875,0.817948718,0.941025641,2.475378788,1.208333333,1.390151515,1.47170928,1.404829545,1.336647727,44.91666667,54.08333333,78.0,65.125,60.5,80.75,72.75,71.54166667,0.694871795,0.571794872,0.436858974
2013-11-12,2.5,385.8,14.4,-58.30000000000001,8.5,8.7,3.0,4.9,4.8,4.9,4.8,5.0,5.0,4.079166667,5.2375,11.67083333,9.995833333,7.541666667,12.90833333,11.4875,10.325,0.694871795,0.817948718,0.941025641,2.475378788,1.208333333,1.390151515,1.47170928,1.404829545,62.25,44.91666667,54.08333333,78.0,65.125,60.5,80.75,72.75,0.571794872,0.436858974,0.400462963
2013-11-13,4.8,385.0,14.4,-57.80000000000001,2.5,8.5,8.7,3.0,4.9,4.8,5.0,5.0,4.9,3.654166667,4.079166667,5.2375,11.67083333,9.995833333,7.541666667,12.90833333,11.4875,0.571794872,0.694871795,0.817948718,0.941025641,2.475378788,1.208333333,1.390151515,1.47170928,69.5,62.25,44.91666667,54.08333333,78.0,65.125,60.5,80.75,0.436858974,0.400462963,0.401851852
2013-11-14,5.0,384.3,14.4,-57.5,4.8,2.5,8.5,8.7,3.0,4.9,5.0,4.9,3.2,5.070833333,3.654166667,4.079166667,5.2375,11.67083333,9.995833333,7.541666667,12.90833333,0.436858974,0.571794872,0.694871795,0.817948718,0.941025641,2.475378788,1.208333333,1.390151515,74.83333333,69.5,62.25,44.91666667,54.08333333,78.0,65.125,60.5,0.400462963,0.401851852,0.312962963
2013-11-15,5.0,383.4,14.4,-57.10000000000002,5.0,4.8,2.5,8.5,8.7,3.0,4.9,3.2,3.1,8.245833333,5.070833333,3.654166667,4.079166667,5.2375,11.67083333,9.995833333,7.541666667,0.400462963,0.436858974,0.571794872,0.694871795,0.817948718,0.941025641,2.475378788,1.208333333,80.16666667,74.83333333,69.5,62.25,44.91666667,54.08333333,78.0,65.125,0.401851852,0.312962963,0.2319161
2013-11-16,4.9,382.6,14.4,-56.89999999999998,5.0,5.0,4.8,2.5,8.5,8.7,3.2,3.1,5.0,6.183333333,8.245833333,5.070833333,3.654166667,4.079166667,5.2375,11.67083333,9.995833333,0.401851852,0.400462963,0.436858974,0.571794872,0.694871795,0.817948718,0.941025641,2.475378788,72.375,80.16666667,74.83333333,69.5,62.25,44.91666667,54.08333333,78.0,0.312962963,0.2319161,0.354761905
2013-11-17,3.2,381.7,14.5,-56.400000000000034,4.9,5.0,5.0,4.8,2.5,8.5,3.1,5.0,3.2,6.870833333,6.183333333,8.245833333,5.070833333,3.654166667,4.079166667,5.2375,11.67083333,0.312962963,0.401851852,0.400462963,0.436858974,0.571794872,0.694871795,0.817948718,0.941025641,56.0,72.375,80.16666667,74.83333333,69.5,62.25,44.91666667,54.08333333,0.2319161,0.354761905,0.567006803
