,날짜,위치,남중고도,9시고도,12시고도,15시고도,18시고도,9시방위각,12시방위각,15시방위각,18시방위각
0,20190903,대구,61˚ 49´,35˚ 30´,61˚ 14´,44˚ 48´,9˚ 31´,108˚ 10´,166˚ 56´,240˚ 52´,272˚ 32´
0,20190904,대구,61˚ 27´,35˚ 20´,60˚ 53´,44˚ 29´,9˚ 14´,108˚ 35´,167˚ 14´,240˚ 35´,272˚ 17´
0,20190905,대구,61˚ 4´,35˚ 10´,60˚ 32´,44˚ 10´,8˚ 58´,109˚ 0´,167˚ 32´,240˚ 18´,272˚ 1´
0,20190906,대구,60˚ 42´,35˚ 0´,60˚ 11´,43˚ 51´,8˚ 41´,109˚ 25´,167˚ 50´,240˚ 1´,271˚ 46´
0,20190907,대구,60˚ 20´,34˚ 49´,59˚ 50´,43˚ 31´,8˚ 23´,109˚ 49´,168˚ 8´,239˚ 44´,271˚ 30´
0,20190908,대구,59˚ 57´,34˚ 39´,59˚ 29´,43˚ 12´,8˚ 6´,110˚ 14´,168˚ 25´,239˚ 27´,271˚ 15´
0,20190909,대구,59˚ 35´,34˚ 28´,59˚ 7´,42˚ 52´,7˚ 49´,110˚ 39´,168˚ 42´,239˚ 10´,270˚ 59´
0,20190910,대구,59˚ 12´,34˚ 17´,58˚ 46´,42˚ 32´,7˚ 31´,111˚ 4´,168˚ 59´,238˚ 54´,270˚ 44´
0,20190911,대구,58˚ 49´,34˚ 6´,58˚ 24´,42˚ 12´,7˚ 14´,111˚ 29´,169˚ 15´,238˚ 38´,270˚ 28´
0,20190912,대구,58˚ 27´,33˚ 55´,58˚ 2´,41˚ 52´,6˚ 56´,111˚ 54´,169˚ 32´,238˚ 22´,270˚ 12´
0,20190913,대구,58˚ 4´,33˚ 44´,57˚ 41´,41˚ 32´,6˚ 39´,112˚ 19´,169˚ 48´,238˚ 6´,269˚ 57´
0,20190914,대구,57˚ 41´,33˚ 33´,57˚ 19´,41˚ 12´,6˚ 21´,112˚ 44´,170˚ 4´,237˚ 50´,269˚ 41´
0,20190915,대구,57˚ 18´,33˚ 22´,56˚ 57´,40˚ 51´,6˚ 3´,113˚ 9´,170˚ 20´,237˚ 34´,269˚ 26´
0,20190916,대구,56˚ 55´,33˚ 11´,56˚ 34´,40˚ 31´,5˚ 45´,113˚ 34´,170˚ 35´,237˚ 18´,269˚ 10´
0,20190917,대구,56˚ 32´,32˚ 59´,56˚ 12´,40˚ 10´,5˚ 27´,113˚ 58´,170˚ 50´,237˚ 3´,268˚ 54´
0,20190918,대구,56˚ 8´,32˚ 47´,55˚ 50´,39˚ 49´,5˚ 9´,114˚ 23´,171˚ 5´,236˚ 47´,268˚ 38´
0,20190919,대구,55˚ 45´,32˚ 36´,55˚ 28´,39˚ 29´,4˚ 52´,114˚ 48´,171˚ 19´,236˚ 32´,268˚ 23´
0,20190920,대구,55˚ 22´,32˚ 24´,55˚ 5´,39˚ 8´,4˚ 34´,115˚ 12´,171˚ 34´,236˚ 17´,268˚ 7´
0,20190921,대구,54˚ 59´,32˚ 12´,54˚ 43´,38˚ 47´,4˚ 16´,115˚ 37´,171˚ 48´,236˚ 2´,267˚ 51´
0,20190922,대구,54˚ 35´,32˚ 0´,54˚ 20´,38˚ 26´,3˚ 58´,116˚ 1´,172˚ 1´,235˚ 47´,267˚ 35´
0,20190923,대구,54˚ 12´,31˚ 48´,53˚ 57´,38˚ 5´,3˚ 40´,116˚ 26´,172˚ 15´,235˚ 32´,267˚ 20´
0,20190924,대구,53˚ 49´,31˚ 35´,53˚ 35´,37˚ 44´,3˚ 22´,116˚ 50´,172˚ 28´,235˚ 17´,267˚ 4´
0,20190925,대구,53˚ 25´,31˚ 23´,53˚ 12´,37˚ 23´,3˚ 4´,117˚ 14´,172˚ 41´,235˚ 2´,266˚ 48´
0,20190926,대구,53˚ 2´,31˚ 10´,52˚ 49´,37˚ 3´,2˚ 46´,117˚ 38´,172˚ 53´,234˚ 48´,266˚ 32´
0,20190927,대구,52˚ 39´,30˚ 58´,52˚ 27´,36˚ 42´,2˚ 28´,118˚ 1´,173˚ 5´,234˚ 33´,266˚ 16´
0,20190928,대구,52˚ 15´,30˚ 45´,52˚ 4´,36˚ 21´,2˚ 10´,118˚ 25´,173˚ 17´,234˚ 19´,266˚ 0´
0,20190929,대구,51˚ 52´,30˚ 32´,51˚ 41´,36˚ 0´,1˚ 52´,118˚ 48´,173˚ 29´,234˚ 4´,265˚ 44´
0,20190930,대구,51˚ 29´,30˚ 19´,51˚ 18´,35˚ 39´,1˚ 35´,119˚ 12´,173˚ 40´,233˚ 50´,265˚ 28´
0,20191001,대구,51˚ 5´,30˚ 6´,50˚ 55´,35˚ 18´,1˚ 17´,119˚ 35´,173˚ 51´,233˚ 36´,265˚ 12´
0,20191002,대구,50˚ 42´,29˚ 53´,50˚ 33´,34˚ 57´,0˚ 59´,119˚ 58´,174˚ 2´,233˚ 22´,264˚ 56´
0,20191003,대구,50˚ 19´,29˚ 40´,50˚ 10´,34˚ 37´,0˚ 42´,120˚ 20´,174˚ 12´,233˚ 8´,264˚ 40´
0,20191004,대구,49˚ 56´,29˚ 27´,49˚ 47´,34˚ 16´,0˚ 25´,120˚ 43´,174˚ 23´,232˚ 54´,264˚ 24´
0,20191005,대구,49˚ 33´,29˚ 13´,49˚ 25´,33˚ 55´,0˚ 7´,121˚ 5´,174˚ 32´,232˚ 40´,264˚ 8´
0,20191006,대구,49˚ 9´,29˚ 0´,49˚ 2´,33˚ 35´,0˚ 10´,121˚ 27´,174˚ 42´,232˚ 26´,263˚ 52´
0,20191007,대구,48˚ 46´,28˚ 46´,48˚ 39´,33˚ 15´,0˚ 27´,121˚ 49´,174˚ 51´,232˚ 13´,263˚ 36´
0,20191008,대구,48˚ 24´,28˚ 33´,48˚ 17´,32˚ 54´,0˚ 44´,122˚ 11´,175˚ 0´,231˚ 59´,263˚ 20´
0,20191009,대구,48˚ 1´,28˚ 19´,47˚ 54´,32˚ 34´,-1˚ 1´,122˚ 32´,175˚ 9´,231˚ 45´,263˚ 4´
0,20191010,대구,47˚ 38´,28˚ 5´,47˚ 32´,32˚ 14´,-1˚ 17´,122˚ 53´,175˚ 17´,231˚ 32´,262˚ 48´
0,20191011,대구,47˚ 15´,27˚ 51´,47˚ 9´,31˚ 54´,-1˚ 34´,123˚ 14´,175˚ 25´,231˚ 18´,262˚ 32´
0,20191012,대구,46˚ 53´,27˚ 38´,46˚ 47´,31˚ 34´,-1˚ 50´,123˚ 35´,175˚ 33´,231˚ 5´,262˚ 16´
0,20191013,대구,46˚ 30´,27˚ 24´,46˚ 25´,31˚ 14´,-2˚ 7´,123˚ 55´,175˚ 41´,230˚ 52´,262˚ 0´
0,20191014,대구,46˚ 8´,27˚ 10´,46˚ 3´,30˚ 55´,-2˚ 23´,124˚ 15´,175˚ 48´,230˚ 38´,261˚ 44´
0,20191015,대구,45˚ 45´,26˚ 55´,45˚ 41´,30˚ 35´,-2˚ 38´,124˚ 35´,175˚ 55´,230˚ 25´,261˚ 28´
0,20191016,대구,45˚ 23´,26˚ 41´,45˚ 19´,30˚ 16´,-2˚ 54´,124˚ 54´,176˚ 1´,230˚ 12´,261˚ 12´
0,20191017,대구,45˚ 1´,26˚ 27´,44˚ 57´,29˚ 57´,-3˚ 9´,125˚ 14´,176˚ 7´,229˚ 59´,260˚ 56´
0,20191018,대구,44˚ 39´,26˚ 13´,44˚ 35´,29˚ 38´,-3˚ 25´,125˚ 32´,176˚ 13´,229˚ 45´,260˚ 40´
0,20191019,대구,44˚ 18´,25˚ 59´,44˚ 14´,29˚ 19´,-3˚ 40´,125˚ 51´,176˚ 19´,229˚ 32´,260˚ 24´
0,20191020,대구,43˚ 56´,25˚ 44´,43˚ 52´,29˚ 1´,-3˚ 55´,126˚ 9´,176˚ 24´,229˚ 19´,260˚ 8´
0,20191021,대구,43˚ 34´,25˚ 30´,43˚ 31´,28˚ 42´,-4˚ 9´,126˚ 27´,176˚ 29´,229˚ 6´,259˚ 52´
0,20191022,대구,43˚ 13´,25˚ 15´,43˚ 10´,28˚ 24´,-4˚ 23´,126˚ 45´,176˚ 34´,228˚ 53´,259˚ 36´
0,20191023,대구,42˚ 52´,25˚ 1´,42˚ 48´,28˚ 6´,-4˚ 38´,127˚ 2´,176˚ 39´,228˚ 40´,259˚ 20´
0,20191024,대구,42˚ 31´,24˚ 46´,42˚ 28´,27˚ 48´,-4˚ 51´,127˚ 19´,176˚ 43´,228˚ 27´,259˚ 4´
0,20191025,대구,42˚ 10´,24˚ 32´,42˚ 7´,27˚ 31´,-5˚ 5´,127˚ 36´,176˚ 47´,228˚ 14´,258˚ 48´
0,20191026,대구,41˚ 49´,24˚ 17´,41˚ 46´,27˚ 14´,-5˚ 18´,127˚ 52´,176˚ 50´,228˚ 2´,258˚ 32´
0,20191027,대구,41˚ 29´,24˚ 3´,41˚ 26´,26˚ 57´,-5˚ 31´,128˚ 8´,176˚ 53´,227˚ 49´,258˚ 16´
0,20191028,대구,41˚ 9´,23˚ 48´,41˚ 6´,26˚ 40´,-5˚ 44´,128˚ 24´,176˚ 56´,227˚ 36´,258˚ 1´
0,20191029,대구,40˚ 49´,23˚ 34´,40˚ 46´,26˚ 23´,-5˚ 57´,128˚ 39´,176˚ 59´,227˚ 23´,257˚ 45´
0,20191030,대구,40˚ 29´,23˚ 19´,40˚ 26´,26˚ 7´,-6˚ 9´,128˚ 54´,177˚ 1´,227˚ 10´,257˚ 29´
0,20191031,대구,40˚ 9´,23˚ 5´,40˚ 6´,25˚ 51´,-6˚ 21´,129˚ 8´,177˚ 4´,226˚ 58´,257˚ 13´
0,20191101,대구,39˚ 50´,22˚ 51´,39˚ 47´,25˚ 35´,-6˚ 33´,129˚ 23´,177˚ 5´,226˚ 45´,256˚ 58´
0,20191102,대구,39˚ 30´,22˚ 36´,39˚ 28´,25˚ 20´,-6˚ 44´,129˚ 36´,177˚ 7´,226˚ 33´,256˚ 42´
0,20191103,대구,39˚ 11´,22˚ 22´,39˚ 9´,25˚ 5´,-6˚ 55´,129˚ 50´,177˚ 8´,226˚ 20´,256˚ 27´
0,20191104,대구,38˚ 53´,22˚ 7´,38˚ 50´,24˚ 50´,-7˚ 6´,130˚ 3´,177˚ 9´,226˚ 7´,256˚ 12´
0,20191105,대구,38˚ 34´,21˚ 53´,38˚ 32´,24˚ 35´,-7˚ 16´,130˚ 16´,177˚ 10´,225˚ 55´,255˚ 56´
0,20191106,대구,38˚ 16´,21˚ 39´,38˚ 13´,24˚ 21´,-7˚ 26´,130˚ 28´,177˚ 10´,225˚ 43´,255˚ 41´
0,20191107,대구,37˚ 58´,21˚ 25´,37˚ 56´,24˚ 7´,-7˚ 36´,130˚ 40´,177˚ 11´,225˚ 30´,255˚ 26´
0,20191108,대구,37˚ 41´,21˚ 11´,37˚ 38´,23˚ 54´,-7˚ 46´,130˚ 51´,177˚ 11´,225˚ 18´,255˚ 11´
0,20191109,대구,37˚ 23´,20˚ 57´,37˚ 20´,23˚ 40´,-7˚ 55´,131˚ 2´,177˚ 10´,225˚ 6´,254˚ 56´
0,20191110,대구,37˚ 6´,20˚ 43´,37˚ 3´,23˚ 27´,-8˚ 3´,131˚ 13´,177˚ 10´,224˚ 53´,254˚ 41´
0,20191111,대구,36˚ 49´,20˚ 29´,36˚ 46´,23˚ 15´,-8˚ 12´,131˚ 23´,177˚ 9´,224˚ 41´,254˚ 27´
0,20191112,대구,36˚ 33´,20˚ 15´,36˚ 30´,23˚ 2´,-8˚ 20´,131˚ 33´,177˚ 8´,224˚ 29´,254˚ 12´
0,20191113,대구,36˚ 16´,20˚ 1´,36˚ 14´,22˚ 51´,-8˚ 28´,131˚ 43´,177˚ 6´,224˚ 17´,253˚ 58´
0,20191114,대구,36˚ 1´,19˚ 48´,35˚ 58´,22˚ 39´,-8˚ 35´,131˚ 52´,177˚ 5´,224˚ 5´,253˚ 44´
0,20191115,대구,35˚ 45´,19˚ 34´,35˚ 42´,22˚ 28´,-8˚ 42´,132˚ 1´,177˚ 3´,223˚ 53´,253˚ 29´
0,20191116,대구,35˚ 30´,19˚ 21´,35˚ 27´,22˚ 17´,-8˚ 49´,132˚ 9´,177˚ 1´,223˚ 41´,253˚ 15´
0,20191117,대구,35˚ 15´,19˚ 8´,35˚ 12´,22˚ 6´,-8˚ 55´,132˚ 17´,176˚ 59´,223˚ 30´,253˚ 2´
0,20191118,대구,35˚ 0´,18˚ 55´,34˚ 57´,21˚ 56´,-9˚ 1´,132˚ 25´,176˚ 56´,223˚ 18´,252˚ 48´
0,20191119,대구,34˚ 46´,18˚ 42´,34˚ 42´,21˚ 47´,-9˚ 7´,132˚ 32´,176˚ 53´,223˚ 6´,252˚ 34´
0,20191120,대구,34˚ 32´,18˚ 29´,34˚ 28´,21˚ 37´,-9˚ 12´,132˚ 39´,176˚ 50´,222˚ 55´,252˚ 21´
0,20191121,대구,34˚ 18´,18˚ 16´,34˚ 15´,21˚ 28´,-9˚ 17´,132˚ 45´,176˚ 47´,222˚ 43´,252˚ 8´
0,20191122,대구,34˚ 5´,18˚ 4´,34˚ 1´,21˚ 20´,-9˚ 22´,132˚ 51´,176˚ 43´,222˚ 32´,251˚ 55´
0,20191123,대구,33˚ 52´,17˚ 52´,33˚ 48´,21˚ 11´,-9˚ 26´,132˚ 57´,176˚ 40´,222˚ 21´,251˚ 42´
0,20191124,대구,33˚ 40´,17˚ 39´,33˚ 36´,21˚ 4´,-9˚ 30´,133˚ 2´,176˚ 36´,222˚ 10´,251˚ 29´
0,20191125,대구,33˚ 28´,17˚ 27´,33˚ 23´,20˚ 56´,-9˚ 33´,133˚ 6´,176˚ 32´,221˚ 59´,251˚ 17´
0,20191126,대구,33˚ 16´,17˚ 16´,33˚ 11´,20˚ 49´,-9˚ 36´,133˚ 11´,176˚ 27´,221˚ 48´,251˚ 5´
0,20191127,대구,33˚ 5´,17˚ 4´,33˚ 0´,20˚ 42´,-9˚ 39´,133˚ 15´,176˚ 23´,221˚ 37´,250˚ 53´
0,20191128,대구,32˚ 54´,16˚ 53´,32˚ 49´,20˚ 36´,-9˚ 42´,133˚ 18´,176˚ 18´,221˚ 26´,250˚ 41´
0,20191129,대구,32˚ 43´,16˚ 41´,32˚ 38´,20˚ 30´,-9˚ 44´,133˚ 21´,176˚ 13´,221˚ 15´,250˚ 30´
0,20191130,대구,32˚ 33´,16˚ 30´,32˚ 28´,20˚ 25´,-9˚ 45´,133˚ 24´,176˚ 8´,221˚ 5´,250˚ 19´
0,20191201,대구,32˚ 23´,16˚ 20´,32˚ 18´,20˚ 20´,-9˚ 47´,133˚ 27´,176˚ 3´,220˚ 55´,250˚ 8´
0,20191202,대구,32˚ 14´,16˚ 9´,32˚ 8´,20˚ 15´,-9˚ 48´,133˚ 29´,175˚ 57´,220˚ 44´,249˚ 57´
0,20191203,대구,32˚ 5´,15˚ 59´,31˚ 59´,20˚ 11´,-9˚ 48´,133˚ 30´,175˚ 51´,220˚ 34´,249˚ 47´
0,20191204,대구,31˚ 57´,15˚ 49´,31˚ 50´,20˚ 7´,-9˚ 48´,133˚ 31´,175˚ 46´,220˚ 24´,249˚ 36´
0,20191205,대구,31˚ 49´,15˚ 39´,31˚ 42´,20˚ 4´,-9˚ 48´,133˚ 32´,175˚ 40´,220˚ 15´,249˚ 27´
0,20191206,대구,31˚ 41´,15˚ 30´,31˚ 34´,20˚ 1´,-9˚ 48´,133˚ 33´,175˚ 34´,220˚ 5´,249˚ 17´
0,20191207,대구,31˚ 34´,15˚ 20´,31˚ 26´,19˚ 58´,-9˚ 47´,133˚ 33´,175˚ 27´,219˚ 56´,249˚ 8´
0,20191208,대구,31˚ 27´,15˚ 11´,31˚ 19´,19˚ 56´,-9˚ 46´,133˚ 32´,175˚ 21´,219˚ 46´,248˚ 59´
0,20191209,대구,31˚ 21´,15˚ 3´,31˚ 12´,19˚ 55´,-9˚ 44´,133˚ 32´,175˚ 14´,219˚ 37´,248˚ 50´
0,20191210,대구,31˚ 15´,14˚ 54´,31˚ 6´,19˚ 53´,-9˚ 43´,133˚ 31´,175˚ 8´,219˚ 29´,248˚ 42´
0,20191211,대구,31˚ 10´,14˚ 46´,31˚ 0´,19˚ 52´,-9˚ 41´,133˚ 29´,175˚ 1´,219˚ 20´,248˚ 34´
0,20191212,대구,31˚ 5´,14˚ 38´,30˚ 55´,19˚ 52´,-9˚ 38´,133˚ 28´,174˚ 54´,219˚ 11´,248˚ 26´
0,20191213,대구,31˚ 1´,14˚ 31´,30˚ 50´,19˚ 52´,-9˚ 35´,133˚ 26´,174˚ 47´,219˚ 3´,248˚ 19´
0,20191214,대구,30˚ 57´,14˚ 23´,30˚ 45´,19˚ 52´,-9˚ 32´,133˚ 23´,174˚ 40´,218˚ 55´,248˚ 12´
0,20191215,대구,30˚ 53´,14˚ 16´,30˚ 41´,19˚ 53´,-9˚ 29´,133˚ 20´,174˚ 33´,218˚ 47´,248˚ 5´
0,20191216,대구,30˚ 50´,14˚ 10´,30˚ 38´,19˚ 54´,-9˚ 25´,133˚ 17´,174˚ 25´,218˚ 40´,247˚ 59´
0,20191217,대구,30˚ 48´,14˚ 3´,30˚ 35´,19˚ 56´,-9˚ 21´,133˚ 14´,174˚ 18´,218˚ 32´,247˚ 53´
0,20191218,대구,30˚ 45´,13˚ 57´,30˚ 32´,19˚ 58´,-9˚ 17´,133˚ 10´,174˚ 10´,218˚ 25´,247˚ 47´
0,20191219,대구,30˚ 44´,13˚ 52´,30˚ 30´,20˚ 0´,-9˚ 12´,133˚ 6´,174˚ 2´,218˚ 18´,247˚ 42´
0,20191220,대구,30˚ 43´,13˚ 46´,30˚ 28´,20˚ 3´,-9˚ 7´,133˚ 1´,173˚ 55´,218˚ 11´,247˚ 37´
0,20191221,대구,30˚ 42´,13˚ 41´,30˚ 26´,20˚ 6´,-9˚ 2´,132˚ 56´,173˚ 47´,218˚ 5´,247˚ 33´
0,20191222,대구,30˚ 42´,13˚ 37´,30˚ 25´,20˚ 9´,-8˚ 56´,132˚ 51´,173˚ 39´,217˚ 59´,247˚ 28´
0,20191223,대구,30˚ 42´,13˚ 32´,30˚ 25´,20˚ 13´,-8˚ 51´,132˚ 46´,173˚ 31´,217˚ 53´,247˚ 25´
0,20191224,대구,30˚ 42´,13˚ 28´,30˚ 25´,20˚ 18´,-8˚ 44´,132˚ 40´,173˚ 23´,217˚ 47´,247˚ 21´
0,20191225,대구,30˚ 44´,13˚ 25´,30˚ 25´,20˚ 22´,-8˚ 38´,132˚ 34´,173˚ 15´,217˚ 41´,247˚ 18´
0,20191226,대구,30˚ 45´,13˚ 21´,30˚ 26´,20˚ 28´,-8˚ 32´,132˚ 27´,173˚ 7´,217˚ 36´,247˚ 16´
0,20191227,대구,30˚ 47´,13˚ 19´,30˚ 28´,20˚ 33´,-8˚ 25´,132˚ 21´,172˚ 59´,217˚ 31´,247˚ 14´
0,20191228,대구,30˚ 50´,13˚ 16´,30˚ 29´,20˚ 39´,-8˚ 18´,132˚ 14´,172˚ 51´,217˚ 27´,247˚ 12´
0,20191229,대구,30˚ 53´,13˚ 14´,30˚ 32´,20˚ 45´,-8˚ 10´,132˚ 6´,172˚ 42´,217˚ 22´,247˚ 10´
0,20191230,대구,30˚ 56´,13˚ 12´,30˚ 34´,20˚ 52´,-8˚ 3´,131˚ 59´,172˚ 34´,217˚ 18´,247˚ 9´
0,20191231,대구,31˚ 0´,13˚ 11´,30˚ 38´,20˚ 59´,-7˚ 55´,131˚ 51´,172˚ 26´,217˚ 15´,247˚ 9´
0,20200101,대구,31˚  5´,13˚ 10´,30˚ 41´,21˚  6´,-7˚ 47´,131˚ 43´,172˚ 18´,217˚ 11´,247˚  9´
0,20200102,대구,31˚ 10´,13˚  9´,30˚ 45´,21˚ 14´,-7˚ 39´,131˚ 35´,172˚ 10´,217˚  8´,247˚  9´
0,20200103,대구,31˚ 15´,13˚  9´,30˚ 50´,21˚ 22´,-7˚ 30´,131˚ 26´,172˚  1´,217˚  5´,247˚ 10´
0,20200104,대구,31˚ 21´,13˚  9´,30˚ 55´,21˚ 30´,-7˚ 22´,131˚ 17´,171˚ 53´,217˚  3´,247˚ 11´
0,20200105,대구,31˚ 27´,13˚  9´,31˚  0´,21˚ 39´,-7˚ 13´,131˚  8´,171˚ 45´,217˚  1´,247˚ 12´
0,20200106,대구,31˚ 34´,13˚ 10´,31˚  6´,21˚ 48´,-7˚  4´,130˚ 59´,171˚ 37´,216˚ 59´,247˚ 14´
0,20200107,대구,31˚ 41´,13˚ 11´,31˚ 12´,21˚ 57´,-6˚ 55´,130˚ 49´,171˚ 29´,216˚ 57´,247˚ 16´
0,20200108,대구,31˚ 49´,13˚ 13´,31˚ 19´,22˚  7´,-6˚ 45´,130˚ 40´,171˚ 21´,216˚ 56´,247˚ 19´
0,20200109,대구,31˚ 57´,13˚ 15´,31˚ 26´,22˚ 17´,-6˚ 36´,130˚ 30´,171˚ 12´,216˚ 55´,247˚ 22´
0,20200110,대구,32˚  5´,13˚ 17´,31˚ 34´,22˚ 27´,-6˚ 26´,130˚ 20´,171˚  4´,216˚ 55´,247˚ 26´
0,20200111,대구,32˚ 14´,13˚ 20´,31˚ 42´,22˚ 37´,-6˚ 16´,130˚  9´,170˚ 56´,216˚ 55´,247˚ 30´
0,20200112,대구,32˚ 23´,13˚ 23´,31˚ 50´,22˚ 48´,-6˚  6´,129˚ 59´,170˚ 49´,216˚ 55´,247˚ 34´
0,20200113,대구,32˚ 33´,13˚ 27´,31˚ 59´,22˚ 59´,-5˚ 56´,129˚ 48´,170˚ 41´,216˚ 56´,247˚ 39´
0,20200114,대구,32˚ 43´,13˚ 31´,32˚  9´,23˚ 11´,-5˚ 46´,129˚ 37´,170˚ 33´,216˚ 57´,247˚ 44´
0,20200115,대구,32˚ 54´,13˚ 35´,32˚ 18´,23˚ 22´,-5˚ 36´,129˚ 26´,170˚ 25´,216˚ 58´,247˚ 50´
0,20200116,대구,33˚  5´,13˚ 40´,32˚ 28´,23˚ 34´,-5˚ 25´,129˚ 14´,170˚ 17´,217˚  0´,247˚ 56´
0,20200117,대구,33˚ 16´,13˚ 45´,32˚ 39´,23˚ 47´,-5˚ 14´,129˚  3´,170˚ 10´,217˚  2´,248˚  2´
0,20200118,대구,33˚ 28´,13˚ 51´,32˚ 50´,23˚ 59´,-5˚  4´,128˚ 51´,170˚  2´,217˚  4´,248˚  9´
0,20200119,대구,33˚ 40´,13˚ 57´,33˚  1´,24˚ 12´,-4˚ 53´,128˚ 39´,169˚ 55´,217˚  7´,248˚ 16´
0,20200120,대구,33˚ 53´,14˚  3´,33˚ 13´,24˚ 25´,-4˚ 42´,128˚ 27´,169˚ 47´,217˚ 10´,248˚ 24´
0,20200121,대구,34˚  6´,14˚ 10´,33˚ 25´,24˚ 38´,-4˚ 31´,128˚ 15´,169˚ 40´,217˚ 14´,248˚ 32´
0,20200122,대구,34˚ 19´,14˚ 17´,33˚ 38´,24˚ 52´,-4˚ 19´,128˚  3´,169˚ 33´,217˚ 18´,248˚ 40´
0,20200123,대구,34˚ 33´,14˚ 24´,33˚ 51´,25˚  5´,-4˚  8´,127˚ 50´,169˚ 26´,217˚ 22´,248˚ 49´
0,20200124,대구,34˚ 47´,14˚ 32´,34˚  4´,25˚ 19´,-3˚ 57´,127˚ 38´,169˚ 18´,217˚ 27´,248˚ 58´
0,20200125,대구,35˚  1´,14˚ 40´,34˚ 18´,25˚ 34´,-3˚ 45´,127˚ 25´,169˚ 12´,217˚ 32´,249˚  8´
0,20200126,대구,35˚ 16´,14˚ 48´,34˚ 32´,25˚ 48´,-3˚ 34´,127˚ 12´,169˚  5´,217˚ 37´,249˚ 18´
0,20200127,대구,35˚ 31´,14˚ 57´,34˚ 46´,26˚  2´,-3˚ 22´,126˚ 59´,168˚ 58´,217˚ 43´,249˚ 28´
0,20200128,대구,35˚ 47´,15˚  6´,35˚  1´,26˚ 17´,-3˚ 11´,126˚ 46´,168˚ 51´,217˚ 49´,249˚ 39´
0,20200129,대구,36˚  2´,15˚ 16´,35˚ 16´,26˚ 32´,-2˚ 59´,126˚ 32´,168˚ 45´,217˚ 56´,249˚ 50´
0,20200130,대구,36˚ 18´,15˚ 26´,35˚ 31´,26˚ 47´,-2˚ 47´,126˚ 19´,168˚ 38´,218˚  3´,250˚  1´
0,20200131,대구,36˚ 35´,15˚ 36´,35˚ 47´,27˚  2´,-2˚ 36´,126˚  6´,168˚ 32´,218˚ 10´,250˚ 13´
0,20200201,대구,36˚ 52´,15˚ 47´,36˚  3´,27˚ 18´,-2˚ 24´,125˚ 52´,168˚ 26´,218˚ 18´,250˚ 25´
0,20200202,대구,37˚  9´,15˚ 58´,36˚ 20´,27˚ 33´,-2˚ 12´,125˚ 38´,168˚ 20´,218˚ 27´,250˚ 38´
0,20200203,대구,37˚ 26´,16˚  9´,36˚ 36´,27˚ 49´,-2˚  0´,125˚ 25´,168˚ 14´,218˚ 35´,250˚ 51´
0,20200204,대구,37˚ 44´,16˚ 21´,36˚ 53´,28˚  5´,-1˚ 48´,125˚ 11´,168˚  8´,218˚ 44´,251˚  4´
0,20200205,대구,38˚  2´,16˚ 33´,37˚ 11´,28˚ 21´,-1˚ 36´,124˚ 57´,168˚  3´,218˚ 54´,251˚ 18´
0,20200206,대구,38˚ 20´,16˚ 45´,37˚ 29´,28˚ 37´,-1˚ 24´,124˚ 43´,167˚ 57´,219˚  4´,251˚ 31´
0,20200207,대구,38˚ 38´,16˚ 57´,37˚ 47´,28˚ 53´,-1˚ 13´,124˚ 29´,167˚ 52´,219˚ 14´,251˚ 46´
0,20200208,대구,38˚ 57´,17˚ 10´,38˚  5´,29˚  9´,-1˚  1´,124˚ 15´,167˚ 47´,219˚ 25´,252˚  0´
0,20200209,대구,39˚ 16´,17˚ 23´,38˚ 23´,29˚ 26´,0˚ 49´,124˚  0´,167˚ 42´,219˚ 36´,252˚ 15´
0,20200210,대구,39˚ 35´,17˚ 37´,38˚ 42´,29˚ 42´,0˚ 37´,123˚ 46´,167˚ 37´,219˚ 47´,252˚ 30´
0,20200211,대구,39˚ 55´,17˚ 51´,39˚  1´,29˚ 59´,0˚ 25´,123˚ 32´,167˚ 32´,219˚ 59´,252˚ 46´
0,20200212,대구,40˚ 14´,18˚  5´,39˚ 21´,30˚ 15´,0˚ 13´,123˚ 17´,167˚ 27´,220˚ 11´,253˚  1´
0,20200213,대구,40˚ 34´,18˚ 19´,39˚ 40´,30˚ 32´,0˚  1´,123˚  3´,167˚ 23´,220˚ 24´,253˚ 18´
0,20200214,대구,40˚ 54´,18˚ 34´,40˚  0´,30˚ 49´,0˚ 11´,122˚ 48´,167˚ 19´,220˚ 37´,253˚ 34´
0,20200215,대구,41˚ 15´,18˚ 49´,40˚ 20´,31˚  6´,0˚ 23´,122˚ 33´,167˚ 14´,220˚ 50´,253˚ 51´
0,20200216,대구,41˚ 35´,19˚  4´,40˚ 41´,31˚ 22´,0˚ 34´,122˚ 19´,167˚ 10´,221˚  4´,254˚  7´
0,20200217,대구,41˚ 56´,19˚ 19´,41˚  1´,31˚ 39´,0˚ 46´,122˚  4´,167˚  6´,221˚ 18´,254˚ 25´
0,20200218,대구,42˚ 17´,19˚ 35´,41˚ 22´,31˚ 56´,0˚ 58´,121˚ 49´,167˚  2´,221˚ 33´,254˚ 42´
0,20200219,대구,42˚ 38´,19˚ 50´,41˚ 43´,32˚ 13´,1˚ 10´,121˚ 34´,166˚ 59´,221˚ 48´,255˚  0´
0,20200220,대구,43˚  0´,20˚  7´,42˚  4´,32˚ 31´,1˚ 22´,121˚ 19´,166˚ 55´,222˚  3´,255˚ 18´
